区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
东城,营房西街 ,1室1厅,39.45,400,101395,房本满五年,南北,精装,无电梯,高楼层(共6层)1985年建板楼,,-
东城,南门仓胡同 ,2室1厅,68.42,960,140310,房本满五年,南北,精装,无电梯,低楼层(共6层)2003年建板楼,,-
东城,左安浦园 ,1室1厅,62.15,496,79807,房本满五年,北,精装,有电梯,低楼层(共18层)2004年建板楼,,-
东城,建国门北大街 ,3室1厅,81.54,890,109149,房本满五年,东南西,简装,有电梯,低楼层(共17层)1990年建塔楼,,-
东城,工体北路 ,2室1厅,66.17,640,96721,房本满五年,西南,简装,有电梯,中楼层(共16层)1988年建塔楼,,-
东城,六铺炕 ,2室1厅,50.34,578,114820,房本满五年,东,简装,无电梯,低楼层(共6层)1980年建板楼,,-
东城,北河沿大街 ,2室1厅,62.94,755,119956,房本满五年,东西,简装,无电梯,低楼层(共6层)1989年建板楼,,-
东城,安定路 ,2室1厅,47.82,478,99959,房本满五年,东南西,精装,有电梯,中楼层(共20层)1993年建塔楼,,-
东城,官书院 ,4室2厅,177.83,1890,106282,房本满五年,南北,精装,无电梯,顶层(共6层)2000年建板楼,,-
东城,领行国际 ,3室1厅,147.96,1200,81104,房本满五年,东南,简装,有电梯,高楼层(共21层)2005年建板塔结合,,-
东城,悠胜美苑 ,1室1厅,81.11,570,70275,房本满五年,南,其他,有电梯,底层(共18层)2000年建塔楼,,-
东城,交道口东大街 ,1室1厅,54.78,820,149690,房本满五年,北,精装,有电梯,中楼层(共10层)2003年建板塔结合,,-
东城,北官厅胡同2号院 ,2室1厅,58.28,699,119939,房本满五年,南北,简装,无,高楼层(共6层)1990年建板楼,,-
东城,黄寺大街2号院 ,2室1厅,59.81,550,91958,房本满五年,南北,简装,无电梯,顶层(共6层)1990年建板楼,,-
东城,东后河沿 ,2室1厅,71.75,850,118467,房本满五年,南北,其他,有电梯,低楼层(共16层)1999年建板塔结合,,-
东城,豆瓣胡同 ,2室1厅,71.49,935,130788,,东西,精装,有电梯,低楼层(共21层)2003年建板楼,,-
东城,东四块玉南街 ,2室1厅,98.01,830,84686,,南北,精装,无,顶层(共6层)1998年建板楼,,-
东城,安贞苑50号院 ,2室1厅,65.82,600,91158,,南北,简装,无电梯,顶层(共6层)1996年建板楼,,-
东城,望陶园小区 ,2室1厅,78.18,580,74188,,西北,精装,有电梯,低楼层(共18层)2002年建塔楼,,-
东城,鸿运花园 ,3室2厅,170.96,1600,93590,,南北,精装,有电梯,中楼层(共6层)1996年建板楼,,-
东城,京宝花园 ,1室1厅,117.45,820,69817,,东,精装,有电梯,中楼层(共12层)1994年建板楼,,-
东城,新景家园西区 ,1室1厅,59.3,620,104554,,南,精装,有电梯,高楼层(共16层)2004年建板楼,,-
东城,阳光都市 ,3室2厅,175.48,1700,96878,,东北,精装,有电梯,中楼层(共24层)2000年建塔楼,,-
东城,幸福家园二期 ,2室1厅,65.25,750,114943,,北,精装,有电梯,中楼层(共13层)2003年建板塔结合,,-
东城,西水井胡同 ,2室1厅,76.42,750,98142,,东西,简装,有电梯,低楼层(共16层)2006年建板塔结合,,-
东城,幸福家园二期 ,2室1厅,65.25,750,114943,房本满五年,北,精装,有电梯,中楼层(共13层)2003年建板塔结合,,-
东城,京禧阁 ,2室1厅,117.84,1170,99288,房本满五年,西南,其他,有电梯,中楼层(共22层)2013年建塔楼,,-
东城,灯市口西街 ,3室1厅,77.07,850,110290,房本满五年,南北,其他,无电梯,顶层(共6层)1989年建板楼,,-
东城,京香福苑 ,3室1厅,149.67,1600,106902,房本满五年,南北,简装,有电梯,中楼层(共10层)2001年建板楼,,-
东城,上龙西里 ,4室2厅,227.94,1938,85023,房本满五年,南北,简装,有电梯,中楼层(共18层)1996年建塔楼,,-
东城,香饵胡同 ,2室1厅,70.43,1000,141985,房本满五年,东南,简装,无电梯,底层(共6层)2002年建板楼,,-
东城,当代MOMA ,4室2厅,261.19,3100,118688,房本满五年,南北,精装,有电梯,中楼层(共7层)2008年建板楼,,-
东城,工体北里 ,3室1厅,63.6,625,98271,房本满五年,西南,毛坯,无电梯,顶层(共6层)1985年建板楼,,-
东城,后芳嘉园胡同 ,1室1厅,55.56,680,122391,房本满五年,南,精装,无电梯,顶层(共6层)2003年建板楼,,-
东城,和平里三区 ,3室1厅,112.3,1200,106857,房本满五年,西南,简装,无电梯,中楼层(共7层)2000年建板楼,,-
东城,东直门内北小街2号院 ,2室2厅,155.49,1200,77176,房本满五年,西北,简装,有电梯,中楼层(共20层)2003年建塔楼,,-
东城,东花市北里中区 ,2室1厅,95.11,898,94417,房本满五年,南北,其他,无电梯,中楼层(共5层)1994年建板楼,,-
东城,广渠门内大街 ,3室1厅,79.47,770,96892,房本满五年,西南,简装,有电梯,中楼层(共14层)1987年建板塔结合,,-
东城,地坛北里 ,1室1厅,73.05,680,93087,房本满五年,东,简装,有电梯,中楼层(共13层)1999年建板塔结合,,-
东城,东直门内北小街8号院 ,1室1厅,59.04,680,115177,,东西,其他,有电梯,中楼层(共13层)2003年建板塔结合,,-
东城,东直门外小街8号院 ,1室1厅,52.2,450,86207,,东西,精装,无电梯,低楼层(共6层)1996年建板楼,,-
东城,豆瓣胡同 ,1室1厅,48.13,680,141285,,东,简装,有电梯,高楼层(共21层)2003年建板楼,,-
东城,大草厂胡同 ,3室1厅,58.12,700,120441,,东南西,精装,无电梯,顶层(共5层)1987年建板楼,,-
东城,交道口北三条 ,2室1厅,56.15,630,112200,,南北,其他,无电梯,顶层(共6层)1990年建板楼,,-
东城,朝阳门内大街 ,3室1厅,84.5,818,96805,,南北,精装,无电梯,中楼层(共5层)1988年建板楼,,-
东城,交道口东大街 ,2室1厅,71.93,940,130683,,东西,简装,有电梯,低楼层(共11层)2002年建板塔结合,,-
东城,安化南里 ,2室1厅,80.09,800.8,99988,,东南,其他,有电梯,中楼层(共16层)2007年建塔楼,,-
东城,安德里北街25号院 ,3室1厅,87.98,967,109912,,南,简装,有电梯,中楼层(共17层)1990年建塔楼,,-
东城,仓南胡同14号院 ,3室1厅,92.18,1100,119332,,南北,其他,无电梯,顶层(共6层)1993年建板楼,,-
东城,建国门南大街 ,2室1厅,70.2,720,102565,,东南,简装,有电梯,中楼层(共14层)1986年建板塔结合,,-
东城,朗家胡同13号院 ,2室1厅,54.5,635,116514,,东西,精装,无电梯,高楼层(共6层)1990年建板楼,,-
东城,前门东大街 ,3室1厅,68,700,102942,,东南,精装,有电梯,中楼层(共13层)1979年建塔楼,,-
东城,土儿胡同 ,3室1厅,94.95,1406,148078,,南北,精装,无电梯,高楼层(共6层)2002年建板楼,,-
东城,永定门东街东里 ,1室1厅,34.83,320,91875,,南,简装,无电梯,中楼层(共6层)1976年建板楼,,-
东城,新怡家园 ,2室1厅,100.86,1400,138807,,南,简装,有电梯,低楼层(共13层)2006年建板楼,,-
东城,阳光都市 ,2室2厅,162.3,1480,91190,房本满五年,东,精装,有电梯,低楼层(共24层)2000年建塔楼,,-
东城,西水井胡同 ,2室1厅,76.63,620,80909,房本满五年,东西,简装,有电梯,底层(共16层)2006年建板塔结合,,-
东城,兴化路11号院 ,3室1厅,64.55,600,92952,房本满五年,西北,精装,有电梯,中楼层(共12层)1983年建板塔结合,,-
东城,新景家园西区 ,2室1厅,92.4,950,102814,房本满五年,南,其他,有电梯,高楼层(共16层)2004年建板楼,,-
东城,王家园胡同 ,2室1厅,73.38,680,92669,房本满五年,南北,简装,无电梯,顶层(共6层)2000年建板楼,,-
东城,当代MOMA ,2室1厅,211.74,1950,92095,房本满五年,南北,精装,有电梯,高楼层(共7层)2006年建板楼,,-
东城,外交部街 ,1室1厅,42.26,455,107667,房本满五年,南,简装,无电梯,顶层(共6层)1990年建板楼,,-
东城,万国城MOMA ,3室1厅,190.97,2100,109965,房本满五年,南北,精装,有电梯,中楼层(共26层)2002年建板塔结合,,-
东城,幸福家园二期 ,2室1厅,72.88,850,116631,房本满五年,南,精装,有电梯,高楼层(共13层)2003年建板塔结合,,-
东城,幸福家园三期 ,1室1厅,70.33,750,106641,房本满五年,西,精装,有电梯,中楼层(共8层)2005年建板塔结合,,-
东城,本家润园一期 ,1室1厅,71.4,840,117648,房本满五年,西,其他,有电梯,顶层(共6层)2005年建板楼,,-
东城,京禧阁 ,4室2厅,155.65,1340,86091,房本满五年,东北,其他,有电梯,中楼层(共22层)2013年建塔楼,,-
东城,和平里七区 ,3室1厅,72.35,710,98135,房本满五年,南北,简装,无电梯,顶层(共5层)1986年建板楼,,-
东城,新景家园东区 ,1室0厅,29.52,450,152440,房本满五年,西,精装,有电梯,高楼层(共15层)2008年建板塔结合,,-
东城,东中街 ,3室1厅,86.55,900,103987,房本满五年,南北,其他,无电梯,中楼层(共6层)1995年建板楼,,-
东城,板厂南里 ,2室1厅,51.88,520,100232,房本满五年,东西北,其他,无电梯,中楼层(共5层)1980年建板楼,,-
东城,龙潭西里 ,1室1厅,55.38,487,87938,房本满五年,西,精装,无电梯,低楼层(共6层)2000年建板楼,,-
东城,富贵园三区 ,2室1厅,81.4,730,89681,房本满五年,东南,简装,有电梯,高楼层(共18层)2002年建塔楼,,-
东城,东直门北大街 ,3室1厅,77.68,640,82390,,东西,精装,有电梯,中楼层(共12层)1987年建板塔结合,,-
东城,交道口北二条35号院 ,1室1厅,42.06,588,139801,,南,其他,无电梯,高楼层(共6层)1988年建板楼,,-
东城,湖景苑 ,3室2厅,156.75,1880,119937,,东西,其他,有电梯,中楼层(共8层)1999年建板塔结合,,-
东城,前门东大街 ,2室1厅,49.55,480,96872,,西,精装,有电梯,低楼层(共12层)1979年建板塔结合,,-
东城,锡拉胡同21号院 ,2室1厅,47.93,420,87628,,东西,简装,无,地下室(共6层)1988年建板楼,,-
东城,新景家园东区 ,2室1厅,112.44,1300,115618,,南北,精装,有电梯,高楼层(共15层)2008年建板塔结合,,-
东城,新景家园东区 ,2室1厅,73.41,769,104755,,南北,精装,有电梯,低楼层(共16层)2004年建板塔结合,,-
东城,永康胡同1号院 ,2室2厅,67.36,870,129157,,东西,精装,无电梯,高楼层(共7层)2002年建板楼,,-
东城,悠胜美苑 ,3室1厅,127.82,946,74011,,东南,其他,有电梯,底层(共18层)2000年建塔楼,,-
东城,远洋德邑 ,3室1厅,173.89,1600,92013,,东南北,其他,有电梯,高楼层(共14层)2002年建板塔结合,,-
东城,安外西河沿 ,3室1厅,72.02,635,88170,,南北,简装,有电梯,中楼层(共12层)1983年建板楼,,-
东城,东方银座 ,1室1厅,77.73,650,83623,,南,精装,有电梯,中楼层(共26层)2003年建塔楼,,-
东城,富贵园一区 ,3室2厅,141.54,1650,116575,房本满五年,南北,其他,有电梯,中楼层(共9层)2004年建板楼,,-
东城,禄米仓胡同 ,2室1厅,73.6,930,126359,房本满五年,东西,精装,无,中楼层(共6层)2003年建板楼,,-
东城,青年湖东里 ,1室1厅,50.37,470,93310,房本满五年,西,简装,无电梯,中楼层(共6层)1992年建板楼,,-
东城,东方财富 ,2室1厅,51.61,465,90099,房本满五年,北,精装,有电梯,低楼层(共15层)2006年建板塔结合,,-
东城,和平里五区 ,2室1厅,55.12,600,108854,房本满五年,南北,精装,无电梯,底层(共6层)1996年建板楼,,-
东城,北竹杆胡同 ,2室1厅,68.6,750,109330,房本满五年,东西,精装,无电梯,中楼层(共6层)2003年建板楼,,-
东城,朝阳首府 ,1室1厅,86.99,956,109898,房本满五年,东北,精装,有电梯,高楼层(共15层)2009年建塔楼,,-
东城,崇文门东大街 ,3室1厅,76.08,750,98581,房本满五年,南北,其他,有电梯,高楼层(共12层)1980年建板塔结合,,-
东城,朝阳门南小街 ,2室1厅,69.53,780,112182,房本满五年,南北,精装,有电梯,顶层(共10层)2004年建板塔结合,,-
东城,东四西大街 ,2室1厅,61.42,600,97689,房本满五年,西北,简装,无电梯,中楼层(共5层)1988年建板楼,,-
东城,灯市口大街 ,3室1厅,63.3,791,124961,房本满五年,南北,简装,无电梯,中楼层(共6层)1988年建板楼,,-
东城,管村26号院 ,2室1厅,68.1,330,48459,房本满五年,南北,简装,无电梯,地下室(共6层)1997年建板楼,,-
东城,海晟国际公寓 ,1室1厅,72.71,870,119654,房本满五年,南,精装,有电梯,中楼层(共17层)2007年建板塔结合,,-
东城,安德里北街24号院 ,2室1厅,61.73,720,116637,房本满五年,南北,简装,无电梯,顶层(共6层)1983年建板楼,,-
东城,青年湖西里 ,2室1厅,57.51,680,118241,房本满五年,南北,简装,无,中楼层(共5层)1986年建板楼,,-
东城,金世纪嘉园 ,1室1厅,69.27,605,87340,房本满五年,东南,其他,有电梯,高楼层(共21层)2005年建塔楼,,-
东城,土儿胡同 ,3室2厅,121.01,1330,109909,,南北,简装,无电梯,顶层(共6层)2002年建板楼,,-
东城,建予园 ,1室1厅,66.85,490,73299,,西,简装,有电梯,中楼层(共16层)2001年建塔楼,,-
东城,万国城MOMA ,1室0厅,100.36,1130,112595,,东,精装,有电梯,高楼层(共24层)2006年建塔楼,,-
东城,大羊宜宾胡同31号院 ,3室1厅,121.16,1500,123804,,南西北,精装,无电梯,顶层(共6层)1990年建板楼,,-
东城,新景家园东区 ,1室0厅,30.96,400,129199,,西,精装,有电梯,低楼层(共15层)2008年建板塔结合,,-
东城,巷上嘉园 ,1室1厅,64.78,647,99877,,北,精装,有电梯,低楼层(共24层)2005年建板塔结合,,-
东城,营房西街 ,1室1厅,46.85,400,85379,,西,简装,无电梯,顶层(共6层)1990年建板楼,,-
东城,东花市北里中区 ,2室1厅,105.81,995,94037,,南北,简装,无电梯,顶层(共5层)1994年建板楼,,-
东城,体育馆路甲6号 ,2室1厅,60.61,540,89095,,东南,简装,无,中楼层(共5层)1970年建,,-
东城,民安小区东羊管胡同 ,2室1厅,75.15,800,106454,,西,其他,有电梯,中楼层(共14层)2002年建板塔结合,,-
东城,民旺园 ,2室1厅,49.67,510,102678,,南北,毛坯,无电梯,顶层(共5层)1982年建板楼,,-
东城,悠胜美苑 ,3室1厅,127.82,930,72759,,西南,精装,有电梯,中楼层(共18层)2000年建塔楼,,-
东城,水上华城 ,3室2厅,144.43,1480,102472,,东西,精装,有电梯,中楼层(共20层)2004年建板楼,,-
东城,广渠门外南街 ,2室1厅,57.79,400,69217,,东西,简装,无电梯,顶层(共6层)1991年建板楼,,-
东城,广渠门外南街 ,2室1厅,57.79,400,69217,房本满五年,东西,简装,无电梯,顶层(共6层)1991年建板楼,,-
东城,望陶园小区 ,3室1厅,102.83,699,67977,房本满五年,西南北,精装,有电梯,中楼层(共18层)2001年建塔楼,,-
东城,中海紫御公馆 ,2室1厅,61.03,660,108144,房本满五年,东北,其他,有电梯,底层(共22层)2010年建板塔结合,,-
东城,东方财富 ,1室0厅,44.82,455,101518,房本满五年,西,其他,有电梯,低楼层(共15层)2006年建板塔结合,,-
东城,朝阳门南小街 ,1室1厅,55.1,685,124320,房本满五年,西,其他,有电梯,中楼层(共16层)2004年建板塔结合,,-
东城,南竹杆胡同 ,2室1厅,65.01,800,123058,房本满五年,南北,其他,无电梯,中楼层(共6层)2003年建板楼,,-
东城,东四四条 ,2室1厅,60.8,629,103454,房本满五年,南北,简装,无电梯,中楼层(共5层)1990年建板楼,,-
东城,民安小区东直门北中街 ,1室1厅,60.41,650,107599,房本满五年,西,精装,有电梯,高楼层(共13层)2002年建板塔结合,,-
东城,光明楼 ,1室1厅,33.35,300,89956,房本满五年,东,简装,无电梯,地下室(共5层)1978年建板楼,,-
东城,仓夹道 ,1室1厅,51.9,600,115607,房本满五年,西,精装,有电梯,低楼层(共23层)2003年建塔楼,,-
东城,车辇店胡同 ,2室1厅,64.98,730,112343,房本满五年,南北,简装,有电梯,顶层(共11层)2001年建板楼,,-
东城,新中西街 ,2室1厅,58.61,545,92988,房本满五年,南北,简装,无电梯,顶层(共7层)1990年建板楼,,-
东城,新景家园东区 ,2室1厅,83.38,958,114896,房本满五年,南北,精装,有电梯,低楼层(共16层)2005年建板塔结合,,-
东城,香河园北里 ,2室1厅,69.07,600,86869,房本满五年,东西,精装,有电梯,中楼层(共14层)1986年建板塔结合,,-
东城,安外西河沿 ,2室1厅,63.02,598,94891,房本满五年,南北,简装,有电梯,中楼层(共12层)1983年建板楼,,-
东城,小羊宜宾胡同 ,1室1厅,40.94,500,122130,房本满五年,南北,简装,有电梯,中楼层(共16层)1992年建塔楼,,-
东城,远洋德邑 ,3室2厅,168.59,1600,94905,,东南,其他,有电梯,中楼层(共14层)2002年建板塔结合,,-
东城,南竹杆胡同 ,1室1厅,57.86,640,110612,,南,精装,有电梯,顶层(共16层)2003年建板塔结合,,-
东城,东皇城根南街 ,3室1厅,66.28,600,90526,,东西,毛坯,无电梯,顶层(共6层)1987年建板楼,,-
东城,天利园 ,1室1厅,58.85,430,73068,,南,简装,有电梯,地下室(共16层)2003年建板楼,,-
东城,工体北路 ,2室1厅,64.67,580,89687,,东北,其他,有电梯,中楼层(共16层)1988年建塔楼,,-
东城,兴隆都市馨园 ,2室1厅,68.42,725,105964,,南北,简装,无电梯,中楼层(共6层)2003年建板楼,,-
东城,交道口东大街 ,2室1厅,70.2,970,138177,,西北,简装,有电梯,高楼层(共11层)2002年建板塔结合,,-
东城,金桥国际 ,1室1厅,66.5,580,87219,,南,精装,有电梯,中楼层(共27层)2004年建塔楼,,-
东城,龙潭西里 ,2室1厅,54.91,468,85231,,南,精装,无电梯,高楼层(共6层)1979年建板楼,,-
东城,青年湖北里 ,2室1厅,59.45,510,85787,,东西,精装,无电梯,高楼层(共6层)1988年建板楼,,-
东城,前门前 ,1室1厅,53.26,532,99888,,东西,精装,有电梯,低楼层(共6层)2009年建板塔结合,,-
东城,交道口东大街 ,3室1厅,93.28,1250,134006,,南西北,简装,有电梯,底层(共12层)2003年建板塔结合,,-
东城,京宝花园 ,4室1厅,246.65,1500,60815,,东西,简装,有电梯,低楼层(共12层)1994年建板楼,,-
东城,交道口北二条35号院 ,2室1厅,47.39,500,105508,,南北,简装,无电梯,地下室(共6层)1988年建板楼,,-
东城,交道口东大街 ,3室1厅,93.28,1250,134006,房本满五年,南西北,简装,有电梯,底层(共12层)2003年建板塔结合,,-
